section,hscode,description,parent,level,datetime_extracted
Section Vi,2836.92,Strontium carbonate,2836,6,2025-11-14 21:49:39.532190
Section Vi,2836.99,Other,2836,6,2025-11-14 21:49:39.532190
Section Vi,2837.11,Of sodium,2837,6,2025-11-14 21:49:39.532190
Section Vi,2837.19,Other,2837,6,2025-11-14 21:49:39.532190
Section Vi,2837.20,Complex cyanides,2837,6,2025-11-14 21:49:39.532190
Section Vi,2839.11,Sodium metasilicates,2839,6,2025-11-14 21:49:39.532190
Section Vi,2839.19,Other,2839,6,2025-11-14 21:49:39.532190
Section Vi,2839.90,Other,2839,6,2025-11-14 21:49:39.532190
Section Vi,2840.11,Anhydrous,2840,6,2025-11-14 21:49:39.532190
Section Vi,2840.19,Other,2840,6,2025-11-14 21:49:39.532190
Section Vi,2840.20,Other borates,2840,6,2025-11-14 21:49:39.532190
Section Vi,2840.30,Peroxoborates (perborates),2840,6,2025-11-14 21:49:39.532190
Section Vi,2841.30,Sodium dichromate,2841,6,2025-11-14 21:49:39.532190
Section Vi,2841.50,"Other chromates and dichromates;peroxochromates",2841,6,2025-11-14 21:49:39.532190
Section Vi,2841.61,Potassium permanganate,2841,6,2025-11-14 21:49:39.532190
Section Vi,2841.69,Other,2841,6,2025-11-14 21:49:39.532190
Section Vi,2841.70,Molybdates,2841,6,2025-11-14 21:49:39.532190
Section Vi,2841.80,Tungstates (wolframates),2841,6,2025-11-14 21:49:39.532190
Section Vi,2841.90,Other,2841,6,2025-11-14 21:49:39.532190
Section Vi,2842.10,"Double or complex silicates, includingaluminosilicates whether or not chemicallydefined",2842,6,2025-11-14 21:49:39.532190
Section Vi,2842.90,Other :,2842,6,2025-11-14 21:49:39.532190
Section Vi,2842.90.10,Arsenates,284290,8,2025-11-14 21:49:39.532190
Section Vi,2842.90.20,Arsenites,284290,8,2025-11-14 21:49:39.532190
Section Vi,2842.90.30,"Fulminates, cyanates and thiocyanates",284290,8,2025-11-14 21:49:39.532190
Section Vi,2842.90.90,Other,284290,8,2025-11-14 21:49:39.532190
Section Vi,2843.10,Colloidal precious metals,2843,6,2025-11-14 21:49:39.532190
Section Vi,2843.21,Silver nitrate,2843,6,2025-11-14 21:49:39.532190
Section Vi,2843.29,Other,2843,6,2025-11-14 21:49:39.532190
Section Vi,2843.30,Gold compounds,2843,6,2025-11-14 21:49:39.532190
Section Vi,2843.90,Other compounds; amalgams,2843,6,2025-11-14 21:49:39.532190
Section Vi,2844.10,"Natural uranium and its compounds; alloys,dispersions (including cermets), ceramicproducts and mixtures containing naturaluranium or natural uranium compounds",2844,6,2025-11-14 21:49:39.532190
Section Vi,2844.20,"Uranium enriched in U 235 and its compounds;plutonium and its compounds; alloys,dispersions (including cermets), ceramicproducts and mixtures containing uraniumenriched in U 235, plutonium or compounds ofthese products",2844,6,2025-11-14 21:49:39.532190
Section Vi,2844.30,"Uranium depleted in U 235 and its compounds;thorium and its compounds; alloys, dispersions(including cermets), ceramic products andmixtures containing uranium depleted in U235, thorium or compounds of these products",2844,6,2025-11-14 21:49:39.532190
Section Vi,2844.40.00,"Radioactive elements and isotopes andcompounds other than those of subheading2844.10, 2844.20 or 2844.30; alloys,dispersions (including cermets), ceramicproducts and mixtures containing theseelements, isotopes or compounds; radioactiveresidues :",284440,8,2025-11-14 21:49:39.532190
Section Vi,2844.41,"Tritium and its compounds; alloys, dispersions(including cermets), ceramic products andmixtures containing tritium or its compounds.",2844,6,2025-11-14 21:49:39.532190
Section Vi,2844.42,"Actinium-225, actinium-227, californium-253,curium-240, curium-241, curium-242, curium-243, curium-244, einsteinium-253, einsteinium-254, gadolinium-148, polonium-208, polonium-209, polonium-210, radium-223, uranium-230or uranium-232, and their compounds; alloys,dispersions (including cermets), ceramicproducts and mixtures containing theseelements or compounds",2844,6,2025-11-14 21:49:39.532190
Section Vi,2844.43,"Other radioactive elements and isotopes andcompounds; other alloys, dispersions(including cermets), ceramic products andmixtures containing these elements, isotopesor compounds.",2844,6,2025-11-14 21:49:39.532190
Section Vi,2844.44,Radioactive residues.,2844,6,2025-11-14 21:49:39.532190
Section Vi,2844.50,"Spent (irradiated) fuel elements (cartridges) ofnuclear reactors",2844,6,2025-11-14 21:49:39.532190
Section Vi,2845.10,Heavy water (deuterium oxide),2845,6,2025-11-14 21:49:39.532190
Section Vi,2845.20,Boron enriched in boron-10 and its compounds,2845,6,2025-11-14 21:49:39.532190
Section Vi,2845.30,"Lithium enriched in lithium-6 and itscompounds",2845,6,2025-11-14 21:49:39.532190
Section Vi,2845.40,Helium-3,2845,6,2025-11-14 21:49:39.532190
Section Vi,2845.90,Other,2845,6,2025-11-14 21:49:39.532190
Section Vi,2846.10,Cerium compounds,2846,6,2025-11-14 21:49:39.532190
Section Vi,2846.90,Other,2846,6,2025-11-14 21:49:39.532190
Section Vi,2849.10,Of calcium,2849,6,2025-11-14 21:49:39.532190
Section Vi,2849.20,Of silicon,2849,6,2025-11-14 21:49:39.532190
Section Vi,2849.90,Other,2849,6,2025-11-14 21:49:39.532190
Section Vi,2852.10,Chemically defined,2852,6,2025-11-14 21:49:39.532190
Section Vi,2852.90,Other,2852,6,2025-11-14 21:49:39.532190
Section Vi,2853.10,Cyanogen chloride (Chlorcyan),2853,6,2025-11-14 21:49:39.532190
Section Vi,2853.90,Other,2853,6,2025-11-14 21:49:39.532190
Section Vi,29.01,Acyclic hydrocarbons.,29,4,2025-11-14 21:49:39.532190
Section Vi,29.02,Cyclic hydrocarbons.,29,4,2025-11-14 21:49:39.532190
Section Vi,29.03,"Halogenated derivatives ofhydrocarbons.",29,4,2025-11-14 21:49:39.532190
Section Vi,29.04,"Sulphonated, nitrated or nitrosatedderivatives of hydrocarbons, whether ornot halogenated.",29,4,2025-11-14 21:49:39.532190
Section Vi,29.05,"Acyclic alcohols and their halogenated,sulphonated, nitrated or nitrosatedderivatives.",29,4,2025-11-14 21:49:39.532190
Section Vi,29.06,"Cyclic alcohols and their halogenated,sulphonated, nitrated or nitrosatedderivatives.",29,4,2025-11-14 21:49:39.532190
Section Vi,29.07,Phenols; phenol-alcohols.,29,4,2025-11-14 21:49:39.532190
Section Vi,29.08,"Halogenated, sulphonated, nitrated ornitrosated derivatives of phenols orphenol-alcohols.",29,4,2025-11-14 21:49:39.532190
Section Vi,29.09,"Ethers, ether-alcohols, ether-phenols,ether-alcohol-phenols, alcoholperoxides, ether peroxides, acetal andhemiacetal peroxides, ketone peroxides(whether or not chemically defined),and their halogenated, sulphonated,nitrated or nitrosated derivatives.",29,4,2025-11-14 21:49:39.532190
Section Vi,29.10,"Epoxides, epoxyalcohols, epoxyphenolsand epoxyethers, with a three-membered ring, and their halogenated,sulphonated, nitrated or nitrosatedderivatives.",29,4,2025-11-14 21:49:39.532190
Section Vi,29.11,"Acetals and hemiacetals, whether ornot with other oxygen function, andtheir halogenated, sulphonated,nitrated or nitrosated derivatives.",29,4,2025-11-14 21:49:39.532190
Section Vi,29.12,"Aldehydes, whether or not with otheroxygen function; cyclic polymers ofaldehydes; paraformaldehyde.",29,4,2025-11-14 21:49:39.532190
Section Vi,29.13,"Halogenated, sulphonated, nitrated ornitrosated derivatives of products ofheading 29.12.",29,4,2025-11-14 21:49:39.532190
Section Vi,29.14,"Ketones and quinones, whether or notwith other oxygen function, and theirhalogenated, sulphonated, nitrated ornitrosated derivatives.",29,4,2025-11-14 21:49:39.532190
Section Vi,29.15,"Saturated acyclic monocarboxylic acidsand their anhydrides, halides, peroxidesand peroxyacids; their halogenated,sulphonated, nitrated or nitrosatedderivatives.",29,4,2025-11-14 21:49:39.532190
Section Vi,29.16,"Unsaturated acyclic monocarboxylicacids, cyclic monocarboxylic acids, theiranhydrides, halides, peroxides andperoxyacids; their halogenated,sulphonated, nitrated or nitrosatedderivatives.",29,4,2025-11-14 21:49:39.532190
Section Vi,29.17,"Polycarboxilic acids, their anhydrides,halides, peroxides and peroxiacids;their halogenated, sulphonated,nitrated or nitrosated derivatives.",29,4,2025-11-14 21:49:39.532190
Section Vi,29.18,"Carboxylic acids with additional oxygenfunction and their anhydrides, halides,peroxides and peroxyacids; theirhalogenated, sulphonated, nitrated ornitrosated derivatives.",29,4,2025-11-14 21:49:39.532190
Section Vi,29.19,"Phosphoric esters and their salts,including lactophosphates; theirhalogenated, sulphonated, nitrated ornitrosated derivatives.",29,4,2025-11-14 21:49:39.532190
Section Vi,29.20,"Esters of other inorganic acids of non-metals (excluding esters of hydrogenhalides) and their salts; theirhalogenated, sulphonated, nitrated ornitrosated derivatives.",29,4,2025-11-14 21:49:39.532190
Section Vi,29.21,Amine -function compounds (+).,29,4,2025-11-14 21:49:39.532190
Section Vi,29.22,"Oxygen-function amino-compounds(+).",29,4,2025-11-14 21:49:39.532190
Section Vi,29.23,"Quaternary ammonium salts andhydroxides; lecithins and otherphosphoaminolipids, whether or notchemically defined.",29,4,2025-11-14 21:49:39.532190
Section Vi,29.24,"Carboxyamide-function compounds;amide-function compounds of carbonicacid.",29,4,2025-11-14 21:49:39.532190
Section Vi,29.25,"Carboxyimide-function compounds(including saccharin and its salts) andimine-function compounds.",29,4,2025-11-14 21:49:39.532190
Section Vi,29.26,Nitrile-function compounds.,29,4,2025-11-14 21:49:39.532190
Section Vi,29.29,"Compounds with other nitrogenfunction.",29,4,2025-11-14 21:49:39.532190
Section Vi,29.30,Organo-sulphur compounds.,29,4,2025-11-14 21:49:39.532190
Section Vi,29.31,Other organo-inorganic compounds.,29,4,2025-11-14 21:49:39.532190
Section Vi,29.32,"Heterocyclic compounds with oxygenhetero-atom(s) only (+).",29,4,2025-11-14 21:49:39.532190
Section Vi,29.33,"Heterocyclic compounds with nitrogenhetero-atom(s) only (+).",29,4,2025-11-14 21:49:39.532190
Section Vi,29.34,"Nucleic acids and their salts, whether ornot chemically defined; otherheterocyclic compounds.",29,4,2025-11-14 21:49:39.532190
Section Vi,29.35,Sulphonamides.,29,4,2025-11-14 21:49:39.532190
Section Vi,29.36,"Provitamins and vitamins, natural orreproduced by synthesis (includingnatural concentrates), derivativesthereof used primarily as vitamins, andintermixtures of the foregoing, whetheror not in any solvent.",29,4,2025-11-14 21:49:39.532190
Section Vi,29.37,"Hormones, prostaglandins,thromboxanes and leukotrienes, naturalor reproduced by synthesis; derivativesand structural analogues thereof,including chain modified polypeptides,used primarily as hormones (+).",29,4,2025-11-14 21:49:39.532190
Section Vi,29.38,"Glycosides, natural or reproduced bysynthesis, and their salts, ethers, estersand other derivatives.",29,4,2025-11-14 21:49:39.532190
Section Vi,29.39,"Alkaloids, natural or reproduced bysynthesis, and their salts, ethers, estersand other derivatives.",29,4,2025-11-14 21:49:39.532190
Section Vi,29.41,Antibiotics (+).,29,4,2025-11-14 21:49:39.532190
Section Vi,2901.10,Saturated,2901,6,2025-11-14 21:49:39.532190
Section Vi,2901.21,Ethylene,2901,6,2025-11-14 21:49:39.532190
Section Vi,2901.22,Propene (propylene),2901,6,2025-11-14 21:49:39.532190
Section Vi,2901.23,Butene (butylene) and isomers thereof,2901,6,2025-11-14 21:49:39.532190
Section Vi,2901.24,"Buta-1, 3-diene and isoprene",2901,6,2025-11-14 21:49:39.532190
Section Vi,2901.29,Other,2901,6,2025-11-14 21:49:39.532190
Section Vi,2902.11,Cyclohexane,2902,6,2025-11-14 21:49:39.532190
Section Vi,2902.19,Other,2902,6,2025-11-14 21:49:39.532190
Section Vi,2902.20,Benzene,2902,6,2025-11-14 21:49:39.532190
Section Vi,2902.30,Toluene,2902,6,2025-11-14 21:49:39.532190
Section Vi,2902.41,o -Xylene,2902,6,2025-11-14 21:49:39.532190
Section Vi,2902.42,m -Xylene,2902,6,2025-11-14 21:49:39.532190
Section Vi,2902.43,p -Xylene,2902,6,2025-11-14 21:49:39.532190
Section Vi,2902.44,Mixed xylene isomers,2902,6,2025-11-14 21:49:39.532190
Section Vi,2902.50,Styrene,2902,6,2025-11-14 21:49:39.532190
Section Vi,2902.60,Ethylbenzene,2902,6,2025-11-14 21:49:39.532190
Section Vi,2902.70,Cumene,2902,6,2025-11-14 21:49:39.532190
Section Vi,2902.90,Other,2902,6,2025-11-14 21:49:39.532190
Section Vi,2903.11,"Chloromethane (methyl chloride) andchloroethane (ethyl chloride)",2903,6,2025-11-14 21:49:39.532190
Section Vi,2903.12,Dichloromethane (methylene chloride),2903,6,2025-11-14 21:49:39.532190
Section Vi,2903.13,Chloroform (trichloromethane),2903,6,2025-11-14 21:49:39.532190
Section Vi,2903.14,Carbon tetrachloride,2903,6,2025-11-14 21:49:39.532190
Section Vi,2903.15,"Ethylene dichloride (ISO) (1,2-",2903,6,2025-11-14 21:49:39.532190
Section Vi,2903.19.10,"1,1,1-Trichloroethane (methyl chloroform)",290319,8,2025-11-14 21:49:39.532190
Section Vi,2903.19.90,Other,290319,8,2025-11-14 21:49:39.532190
Section Vi,2903.21,Vinyl chloride (chloroethylene),2903,6,2025-11-14 21:49:39.532190
Section Vi,2903.22,Trichloroethylene,2903,6,2025-11-14 21:49:39.532190
Section Vi,2903.23,Tetrachloroethylene (perchloroethylene),2903,6,2025-11-14 21:49:39.532190
Section Vi,2903.29.10,Dichloropropene,290329,8,2025-11-14 21:49:39.532190
Section Vi,2903.29.90,Other,290329,8,2025-11-14 21:49:39.532190
Section Vi,2903.39,"Saturated flourinated derivatives of acyclichydrocarbons:",2903,6,2025-11-14 21:49:39.532190
Section Vi,2903.41,Trifluoromethane (HFC-23),2903,6,2025-11-14 21:49:39.532190
Section Vi,2903.42,Difluoromethane (HFC - 32),2903,6,2025-11-14 21:49:39.532190
Section Vi,2903.43,"Flouromethane (HFC -41), 1,2-difluoroethane(HFC -152) and 1,1-difluoroethane (HFC -152a)",2903,6,2025-11-14 21:49:39.532190
Section Vi,2903.44,"Pentafluoroethane (HFC -125), 1,1,1-trifluoroethane (HFC-143a) and 1,1,2-trifluoroethane (HFC -143)",2903,6,2025-11-14 21:49:39.532190
Section Vi,2903.45,"1,1,1,2-Tetrafluoroethane (HFC-134a) and1,1,2,2- tetrafluoroethane (HFC-134)",2903,6,2025-11-14 21:49:39.532190
Section Vi,2903.46,"1,1,1,2,3,3,3-Heptafluoropropane (HFC-227ea), 1,1,1,2,2,3-hexafluoropropane (HFC-236cb), 1,1,1,2,3,3-hexafluoropropane (HFC-236ea) and 1,1,1,3,3,3-hexafluoropropane(HFC-236fa)",2903,6,2025-11-14 21:49:39.532190
Section Vi,2903.47,"1,1,1,3,3-Pentafluoropropane(HFC-245fa)and 1,1,2,2,3-pentafluoropropane(HFC-245ca)",2903,6,2025-11-14 21:49:39.532190
Section Vi,2903.48,"1,1,1,3,3-Pentafluorobutane(HFC-365mfc)and 1,1,1,2,2,3,4,5,5,5-decafluoropentane(HFC-43-10mee)",2903,6,2025-11-14 21:49:39.532190
Section Vi,2903.49.10,Fluoroethane (HFC-161),290349,8,2025-11-14 21:49:39.532190
Section Vi,2903.49.90,Other,290349,8,2025-11-14 21:49:39.532190
Section Vi,2903.51,"2,3,3,3-Tetrafluoropropene (HFO-1234yf),1,3,3,3-tetrafluoropropene (HFO-1234ze) and(Z)-1,1,1,4,4,4-hexafluoro-2-butene (HFO-1336mzz)",2903,6,2025-11-14 21:49:39.532190
Section Vi,2903.59.10,"1,1,3,3,3-Pentafluoro-2-(trifluoromethyl)-1-propene",290359,8,2025-11-14 21:49:39.532190
Section Vi,2903.59.90,Other,290359,8,2025-11-14 21:49:39.532190
Section Vi,2903.61,Methyl bromide (bromomethane),2903,6,2025-11-14 21:49:39.532190
Section Vi,2903.62,"Ethylene dibromide (ISO) (1,2-dibromoethane)",2903,6,2025-11-14 21:49:39.532190
Section Vi,2903.69,Other,2903,6,2025-11-14 21:49:39.532190
Section Vi,2903.71,Chlorodifluoromethane(HCFC-22),2903,6,2025-11-14 21:49:39.532190
Section Vi,2903.72,Dichlorotrifluoroethanes (HCFC-123),2903,6,2025-11-14 21:49:39.532190
Section Vi,2903.73,"Dichlorofluoroethanes (HCFC-141,141b)",2903,6,2025-11-14 21:49:39.532190
Section Vi,2903.74,"Chlorodifluoroethanes (HCFC-142,142b)",2903,6,2025-11-14 21:49:39.532190
Section Vi,2903.75,"Dichloropentafluoropropanes (HCFC-225,225ca,225cb)",2903,6,2025-11-14 21:49:39.532190
Section Vi,2903.76,"Bromochlorodifluoromethane(Halon-1211),bromotrifluoromethane(Halon-1301) anddibromotetrafluoroethane(Halon-2402)",2903,6,2025-11-14 21:49:39.532190
Section Vi,2903.77.11,Chloro-fluoro-methane,290377,8,2025-11-14 21:49:39.532190
Section Vi,2903.77.12,Chloro-trifluoro-methane,290377,8,2025-11-14 21:49:39.532190
Section Vi,2903.77.13,Dichloro-fluoro-methane,290377,8,2025-11-14 21:49:39.532190
Section Vi,2903.77.14,Dichloro-difluoro-methane,290377,8,2025-11-14 21:49:39.532190
Section Vi,2903.77.15,Trichloro-fluoro-methane,290377,8,2025-11-14 21:49:39.532190
Section Vi,2903.77.21,Chloro-fluoro-ethane,290377,8,2025-11-14 21:49:39.532190
Section Vi,2903.77.22,Chloro- trifluoro-ethane,290377,8,2025-11-14 21:49:39.532190
Section Vi,2903.77.23,Chloro-tetrafluoro-ethane,290377,8,2025-11-14 21:49:39.532190
Section Vi,2903.77.24,Chloro-pentafluoro-ethane,290377,8,2025-11-14 21:49:39.532190
Section Vi,2903.77.25,Dichloro-difluoro-ethane,290377,8,2025-11-14 21:49:39.532190
Section Vi,2903.77.26,Dichloro-tetrafluoro-ethane,290377,8,2025-11-14 21:49:39.532190
Section Vi,2903.77.31,Trichloro-fluoro-ethane,290377,8,2025-11-14 21:49:39.532190
Section Vi,2903.77.32,Trichloro-difluoro-ethane,290377,8,2025-11-14 21:49:39.532190
Section Vi,2903.77.33,Trichloro-trifluoro-ethane,290377,8,2025-11-14 21:49:39.532190
Section Vi,2903.77.34,Tetrachloro-fluoro-ethane,290377,8,2025-11-14 21:49:39.532190
Section Vi,2903.77.35,Tetrachloro-difluoro-ethane,290377,8,2025-11-14 21:49:39.532190
Section Vi,2903.77.36,Pentachloro-fluoro-ethane,290377,8,2025-11-14 21:49:39.532190
Section Vi,2903.77.41,Cchllorrion-ef luatoormo- parnodp aone or more fluorine,290377,8,2025-11-14 21:49:39.532190
Section Vi,2903.77.42,Chloro-difluoro-propane,290377,8,2025-11-14 21:49:39.532190
Section Vi,2903.77.43,Chloro-trifluoro-propane,290377,8,2025-11-14 21:49:39.532190
Section Vi,2903.77.44,Chloro-tetrafluoro-propane,290377,8,2025-11-14 21:49:39.532190
Section Vi,2903.77.45,Chloro-pentafluoro-propane,290377,8,2025-11-14 21:49:39.532190
Section Vi,2903.77.46,Chloro-hexafluoro-propane,290377,8,2025-11-14 21:49:39.532190
Section Vi,2903.77.47,Chloro-heptafluoro-propane,290377,8,2025-11-14 21:49:39.532190
Section Vi,2903.77.51,Dichloro-fluoro-propane,290377,8,2025-11-14 21:49:39.532190
